Parent	Parent_Index	Parent_Type	Target	Target_Index	Target_Type	Interaction
CDCA8	2592	protein	Chromosome_passenger_complex_(complex)	2878	complex	component>
CDCA8	2592	protein	Chromosomal_passenger_complex_(complex)	2875	complex	component>
CDCA8	2592	protein	Chromosomal_passenger_complex/EVI5_(complex)	2877	complex	component>
LY96	8480	protein	BGN/TLR2/TLR1/MD2_(dimer)_(complex)	1754	complex	component>
LY96	8480	protein	TLR1/MD2_(complex)	15694	complex	component>
CAMK4	2158	protein	CABIN1/MEF2D/CaM/Ca2+/CAMK_IV_(complex)	2056	complex	component>
CAMK4	2158	protein	CABIN1/YWHAQ/CaM/Ca2+/CAMK_IV_(complex)	2057	complex	component>
CaM/Ca2+/CAMK_IV_(complex)	2145	complex	CABIN1/MEF2D/CaM/Ca2+/CAMK_IV_(complex)	2056	complex	component>
PLCG1	12194	protein	ABL1	140	protein	-a|
PLCG1	12194	protein	STAT5A_(dimer)_(complex)	14933	complex	-a>
PLCG1	12194	protein	LAT/GRAP2/SLP76/VAV1/ITK/PLCgamma1/CBL_(complex)	8207	complex	component>
PLCG1	12194	protein	NGF_(dimer)/TRKA/PLCgamma1/TRPV1_(complex)	9693	complex	component>
RELN/LRP8_(complex)	13445	complex	ABL1	140	protein	-a|
RELN/LRP8_(complex)	13445	complex	DAB1/alpha3/beta1_Integrin_(complex)	3530	complex	-a>
RELN/LRP8_(complex)	13445	complex	RELN/VLDLR/Fyn_(complex)	13456	complex	component>
MAP3K14	8578	protein	Akt/pCot/pNIK_(complex)	575	complex	component>
PRKAR2A	12586	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3/Akap95_(complex)	12099	complex	component>
PRKAR2A	12586	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	12098	complex	component>
PRKAR2A	12586	protein	PKAc/RII-alpha/RII-beta_(complex)	12108	complex	component>
PRKAR2A	12586	protein	PKAc/RII-alpha/RII-beta/AKAP13_(complex)	12109	complex	component>
PRKAR2A	12586	protein	PKA_regulatory_subunit_(family)	12103	family	member>
PRKAR2A	12586	protein	PKAc/RII-alpha/RII-beta/PKN/PPP1CA/PKC-epsilon/PP2A/AKAP350_(complex)	12110	complex	component>
PRKAR2A	12586	protein	PKAc/RII-alpha_(complex)	12107	complex	component>
PRKACG	12580	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3/Akap95_(complex)	12099	complex	component>
PRKACG	12580	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	12098	complex	component>
PRKACG	12580	protein	PKAc/RII-alpha/RII-beta_(complex)	12108	complex	component>
PRKACG	12580	protein	PKAc/RII-alpha/RII-beta/AKAP13_(complex)	12109	complex	component>
PRKACG	12580	protein	PKAc/RII-alpha/RII-beta/PKN/PPP1CA/PKC-epsilon/PP2A/AKAP350_(complex)	12110	complex	component>
PRKACG	12580	protein	PKAc/RII-alpha_(complex)	12107	complex	component>
AKAP8	569	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3/Akap95_(complex)	12099	complex	component>
AKAP8	569	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	12098	complex	component>
Q66I33	12982	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3/Akap95_(complex)	12099	complex	component>
Q66I33	12982	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	12098	complex	component>
CEP250	2761	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3/Akap95_(complex)	12099	complex	component>
CEP250	2761	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	12098	complex	component>
CEP250	2761	protein	centrosome_(complex)	2748	complex	component>
CEP250	2761	protein	centrosome_containing_phosphorylated_Nlp_(complex)	2750	complex	component>
CEP250	2761	protein	Nlp-depleted_centrosome_(complex)	9743	complex	component>
PRKACB	12578	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3/Akap95_(complex)	12099	complex	component>
PRKACB	12578	protein	PKA_catalytic_beta/PKA_catalytic_gamma/PKA_regulatory_type_II_alpha/PKA_regulatory_type_II_beta/PKA_non-catalytic_gamma/Eg7/Histone_H3_(+)/Akap95_(complex)	12098	complex	component>
PRKACB	12578	protein	Type_I_PKA_(complex)	16107	complex	component>
PRKACB	12578	protein	PKAc/RII-alpha/RII-beta_(complex)	12108	complex	component>
PRKACB	12578	protein	PKAc/RII-alpha/RII-beta/AKAP13_(complex)	12109	complex	component>
PRKACB	12578	protein	PKAc/RII-alpha/RII-beta/PKN/PPP1CA/PKC-epsilon/PP2A/AKAP350_(complex)	12110	complex	component>
PRKACB	12578	protein	PKAc/RII-alpha_(complex)	12107	complex	component>
FOSB	5274	protein	delta-FOSB/JUND_(complex)	3673	complex	component>
FOSB	5274	protein	JUND/FOSB_(complex)	7811	complex	component>
TF	15484	protein	Tf/TfR1_complex_(complex)	15485	complex	component>
RYBP	13970	protein	E2F3/DP/RYBP/YY1_(complex)	4114	complex	component>
RYBP	13970	protein	E2F2/DP/RYBP/YY1_(complex)	4111	complex	component>
RYBP	13970	protein	RYBP/YY1_(complex)	13971	complex	component>
E2F3	4112	protein	E2F3/DP/RYBP/YY1_(complex)	4114	complex	component>
E2F3	4112	protein	E2F3/DP_(complex)	4113	complex	component>
E2F3	4112	protein	Cell_cycle_promoting_E2Fs_(family)	2692	family	member>
TRPC6	16013	protein	TRPC3/6/7_(family)	16009	family	member>
TRPC6	16013	protein	CNG/HCN_channel_(family)	3004	family	member>
KIF20A	7940	protein	Chromosomal_passenger_complex_(complex)	2875	complex	-a|
KIF20A	7940	protein	PLK1/PRC1-2_(complex)	12230	complex	-a>
KIF20A	7940	protein	MKLP2/PLK1_(complex)	8963	complex	component>
KIF20A	7940	protein	Kinesin-6_(family)	7978	family	member>
mitotic_prometaphase_(abstract)	8946	abstract	Chromosomal_passenger_complex_(complex)	2875	complex	-a|
mitotic_prometaphase_(abstract)	8946	abstract	KIF2C	7949	protein	-a>
mitotic_prometaphase_(abstract)	8946	abstract	hSgo1/Aurora_B/Survivin_(complex)	6758	complex	-a>
mitotic_prometaphase_(abstract)	8946	abstract	Condensin_I_complex_(complex)	3113	complex	-a|
NUP62	10139	protein	Nup62_Complex_(complex)	10140	complex	component>
NUP62	10139	protein	NPC/RanGAP1/SUMO1_(complex)	9853	complex	component>
NUP62	10139	protein	NPC_(complex)	9852	complex	component>
FAK/p130_Cas/Paxillin_(complex)	4894	complex	RAP1B/GTP_(complex)	13213	complex	-a|
Pro-B-Lymphocyte_(abstract)	12631	abstract	RAP1B/GTP_(complex)	13213	complex	-a|
Pro-B-Lymphocyte_(abstract)	12631	abstract	regulation_of_heterotypic_cell-cell_adhesion_(abstract)	13400	abstract	-a>
ITGA2	7684	protein	VEGFR3/VEGFD/Type_I_Collagen/alpha2/beta1_Integrin_(complex)	16595	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin_(complex)	682	complex	component>
ITGA2	7684	protein	Integrin_alpha2beta1_(complex)	7444	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Type_I_Collagen_(complex)	688	complex	component>
ITGA2	7684	protein	Syndecan-2/alpha2/beta1_Integrin_(complex)	15127	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Fibronectin_(complex)	683	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Laminin_5_(complex)	686	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Laminin_2_(complex)	685	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Laminin_1_(complex)	684	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Type_IV_Collagen_(complex)	691	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Type_VI_Collagen_(complex)	692	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Tenascin_C_(complex)	687	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Type_II_Collagen_(complex)	689	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Type_XI_Collagen_(complex)	694	complex	component>
ITGA2	7684	protein	alpha2/beta1_Integrin/Type_III_Collagen_(complex)	690	complex	component>
LAMC2	8163	protein	Laminin_5_(complex)	8177	complex	component>
LAMC2	8163	protein	laminin-5_complex_(complex)	8188	complex	component>
LAMC2	8163	protein	alpha6/beta1_Integrin/Laminin_5_(complex)	755	complex	component>
LAMC2	8163	protein	alpha2/beta1_Integrin/Laminin_5_(complex)	686	complex	component>
LAMB3	8161	protein	Laminin_5_(complex)	8177	complex	component>
LAMB3	8161	protein	laminin-5_complex_(complex)	8188	complex	component>
LAMB3	8161	protein	alpha6/beta1_Integrin/Laminin_5_(complex)	755	complex	component>
LAMB3	8161	protein	alpha2/beta1_Integrin/Laminin_5_(complex)	686	complex	component>
CLTC	2994	protein	Clathrin_Triskelion_(complex)	2943	complex	component>
CLTC	2994	protein	GLUT4/clathrin_heavy_chain/ACAP1_(complex)	5804	complex	component>
CLTC	2994	protein	FADD/FADD/CASP8/CASP8_(complex)	4882	complex	-a>
CLTC	2994	protein	clathrin_heavy_chain/ACAP1_(complex)	2939	complex	component>
IL27/IL27R/JAK2/TYK2_(complex)	7171	complex	STAT3_(dimer_)_(complex)	14907	complex	-a>
IL27/IL27R/JAK2/TYK2_(complex)	7171	complex	STAT5A_(dimer)_(complex)	14933	complex	-a>
MTOR	9106	protein	STAT3_(dimer_)_(complex)	14907	complex	-a>
MTOR	9106	protein	RPS6KB1	13876	protein	-a|
MTOR	9106	protein	BCL2	1661	protein	-t>
MTOR	9106	protein	Telomerase/AKT1/mTOR/p70S6K_(complex)	15453	complex	component>
MEK1-2_(family)	8806	family	STAT3_(dimer_)_(complex)	14907	complex	-a>
MEK1-2_(family)	8806	family	KSR/14-3-3_(dimer)/MEK1-2_(complex)	8083	complex	component>
MEK1-2_(family)	8806	family	PLA2G4A	12147	protein	-a|
MEK1-2_(family)	8806	family	KSR/14-3-3_/MEK1-2_(complex)	8084	complex	component>
IL23/IL23R/JAK2/TYK2_(complex)	7162	complex	STAT3_(dimer_)_(complex)	14907	complex	-a>
IL23/IL23R/JAK2/TYK2_(complex)	7162	complex	STAT5A_(dimer)_(complex)	14933	complex	-a>
IL23/IL23R/JAK2/TYK2_(complex)	7162	complex	ITGA3	7686	protein	-t>
IL23/IL23R/JAK2/TYK2_(complex)	7162	complex	TNF	15743	protein	-t>
IL23/IL23R/JAK2/TYK2_(complex)	7162	complex	MPO	9035	protein	-t>
IL23/IL23R/JAK2/TYK2_(complex)	7162	complex	CXCL9	3377	protein	-t>
STAT3	14906	protein	STAT3_(dimer_)_(complex)	14907	complex	component>
Integrin_alphaVbeta3_(complex)	7491	complex	Integrins_(family)	7515	family	member>
Integrin_alphaVbeta3_(complex)	7491	complex	Integrin_alphaVbeta3/Fibronectin_(complex)	7494	complex	component>
Integrin_alphaVbeta3_(complex)	7491	complex	Integrin_alphaVbeta3/Vitronectin_(complex)	7497	complex	component>
Integrin_alphaIIb_beta3_(complex)	7476	complex	Integrins_(family)	7515	family	member>
Integrin_alphaIIb_beta3_(complex)	7476	complex	Integrin_alphaIIb_beta3/Active_(p-Y419)-SRC_(complex)	7478	complex	component>
Integrin_alphaIIb_beta3_(complex)	7476	complex	Integrin_alphaIIb_beta3/Inactive_(p-Y530)-SRC_(complex)	7479	complex	component>
Integrin_alphaIIb_beta3_(complex)	7476	complex	Integrin_alphaIIb_beta3/SRC_(complex)	7482	complex	component>
Integrin_alphaIIb_beta3_(complex)	7476	complex	Integrin_alphaIIbbeta3/Fibronectin_(complex)	7483	complex	component>
NEDD4	9455	protein	NEDD4/GRB10_(complex)	9456	complex	component>
NEDD4	9455	protein	ERBB4	4633	protein	-a|
NEDD4	9455	protein	E3_ligases_in_proteasomal_degradation_(family)	4135	family	member>
NEDD4	9455	protein	ERBB4jmAcyt1s80/NEDD4_(complex)	4670	complex	component>
NEDD4	9455	protein	degradation_(abstract)	3667	abstract	-a>
RCAN1	13344	protein	catabolic_process_(abstract)	2285	abstract	-a>
RCAN1	13344	protein	Calcineurin_A_alpha-beta_B1/DSCR1_(complex)	2102	complex	component>
GLI2/SPOP_(complex)	5756	complex	catabolic_process_(abstract)	2285	abstract	-a>
GLI3/SPOP_(complex)	5761	complex	catabolic_process_(abstract)	2285	abstract	-a>
DP-1/E2F1_complex_(complex)	3890	complex	PMAIP1	12244	protein	-t>
DP-1/E2F1_complex_(complex)	3890	complex	BBC3	1638	protein	-t>
DP-1/E2F1_complex_(complex)	3890	complex	E2F1_targets_(family)	4102	family	-t>
CCNA1	2368	protein	cyclins_(family)	3481	family	member>
CCNA1	2368	protein	E2F1_targets_(family)	4102	family	member>
DHFR	3712	protein	E2F1_targets_(family)	4102	family	member>
CCNE1	2376	protein	cyclins_(family)	3481	family	member>
CCNE1	2376	protein	Cyclin_E/CDK2_(complex)	3466	complex	component>
CCNE1	2376	protein	E2F1_targets_(family)	4102	family	member>
ORC1	10621	protein	ORC/origin_(complex)	10619	complex	component>
ORC1	10621	protein	E2F1_targets_(family)	4102	family	member>
ORC1	10621	protein	ORC_complex_bound_to_origin_(complex)	10614	complex	component>
CDC6	2588	protein	E2F1_targets_(family)	4102	family	member>
VAV1_Rho/Rac_effectors/GTP_(complex)	16455	complex	Activated_Rac1/PI3K_alpha_(complex)	309	complex	component>
G-protein_alpha_(z)/GTP_(complex)	5452	complex	Heterotrimeric_G-protein_Gz_(active)_(complex)	6393	complex	component>
G-protein_alpha_(z)/GTP_(complex)	5452	complex	G-protein_alpha_(z)/GTP/Adenylate_cyclase_(complex)	5453	complex	component>
RIPK1	13658	protein	dsDNA/DAI/RIP1/RIP3_(complex)	3934	complex	component>
RIPK1	13658	protein	TNF-alpha/TNF_R1/RIP/RAIDD/MADD/TRADD/TRAF2/cIAP_(complex)	15752	complex	component>
RIPK1	13658	protein	TNF/TNF_R/TRADD/MADD/cIAP/RIP/TRAF2/RAIDD_(complex)	15767	complex	component>
RIPK1	13658	protein	TNF-alpha/TNF_R1/TRADD/RIP/RAIDD/TRAF2/TANK/Caspase_2_(complex)	15754	complex	component>
RIPK1	13658	protein	TNF-beta/TNF_R2/RIP/TRAF1/TRAF2/TRAF3/I-TRAF_(complex)	15764	complex	component>
RIPK1	13658	protein	TNF/TNF_R/FADD/TRADD/RIP/TRAF6_(complex)	15765	complex	component>
RIPK1	13658	protein	TNF_R/FADD/TRADD/RIP/TRAF6_(complex)	15746	complex	component>
RIPK1	13658	protein	TNF/TNF_R/TRAF2/ASK1/RIP_(complex)	15768	complex	component>
RIPK1	13658	protein	TNF_R2/RIP/TRAF1/TRAF2/TRAF3/I-TRAF_(complex)	15750	complex	component>
RIPK1	13658	protein	FASLG/FAS_(trimer)/FADD/FADD/RIP_(complex)	4974	complex	component>
GNAQ	5880	protein	AT1-R/G-alpha-q_(complex)	1363	complex	component>
GNAQ	5880	protein	SDF-1/CXCR4/g-alpha-q_(complex)	14071	complex	component>
GNAQ	5880	protein	CXCR4/g-alpha-q_(complex)	3399	complex	component>
GNAQ	5880	protein	Angiotensin_II/AT1-R/G-alpha-q_(complex)	986	complex	component>
GNAQ	5880	protein	GPCR/G-alpha-q/G-beta/G-gamma/TUBBY_(complex)	5970	complex	component>
GNAQ	5880	protein	MIP-1beta/CCR5/g-alpha-q_(complex)	8911	complex	component>
GNAQ	5880	protein	gp120/CXCR4/g-alpha-q_(complex)	5936	complex	component>
TACC3	15257	protein	Aurora_A/chTOG/TACC3_(complex)	1498	complex	component>
TACC3	15257	protein	Aurora_A/NDEL1/TACC3_(complex)	1501	complex	component>
Vasopressin_receptor_type_1_(family)	16442	family	Vasopressin_receptor_type_1/AVP_(complex)	16443	complex	component>
Vasopressin_receptor_type_1_(family)	16442	family	GPCRs_that_activate_Gq/11_(family)	5976	family	member>
GNG2	5904	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG2	5904	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNG2	5904	protein	TP_alpha/Gq_family/GDP/G_beta5/gamma2_(complex)	15826	complex	component>
GNG2	5904	protein	G_beta/gamma/PI3K_(complex)	5401	complex	component>
GNG2	5904	protein	G13/GDP/G_beta/gamma_(complex)	5494	complex	component>
GNG2	5904	protein	Gq_family/GDP/G_beta5/gamma2_(complex)	6022	complex	component>
GNG2	5904	protein	G_beta/gamma/HDAC5_(complex)	5400	complex	component>
GNG3	5905	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG3	5905	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNG4	5906	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG4	5906	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNG7	5908	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG7	5908	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNG8	5909	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG8	5909	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNGT2	5911	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNGT2	5911	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNGT2	5911	protein	Transducin_(complex)	15933	complex	component>
GNGT2	5911	protein	Cone_Metarhodopsin_II/Cone_Transducin_(complex)	3116	complex	component>
GNGT2	5911	protein	Cone_Transducin_(complex)	3120	complex	component>
GNGT2	5911	protein	transducin-beta/transducin-gamma_(complex)	15934	complex	component>
GNG11	5901	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG11	5901	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNG12	5902	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG12	5902	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNG13	5903	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNG13	5903	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNGT1	5910	protein	G-protein_gamma_subunit_(family)	5469	family	member>
GNGT1	5910	protein	G-protein__gamma_subunit_(candidates)_(family)	5426	family	member>
GNGT1	5910	protein	Transducin_(complex)	15933	complex	component>
GNGT1	5910	protein	Metarhodopsin_II/Transducin_(complex)	8846	complex	component>
GNGT1	5910	protein	G-alpha-I/G-gamma/G-beta_(complex)	5412	complex	component>
GNGT1	5910	protein	S1P/EDG1/G-beta/G-gamma/G-alpha-i_(complex)	13986	complex	component>
GNGT1	5910	protein	PAR1/PAR4/G-alpha-I/G-beta/G-gamma_(complex)	11417	complex	component>
GNGT1	5910	protein	GPCR/G-alpha-q/G-beta/G-gamma/TUBBY_(complex)	5970	complex	component>
GNGT1	5910	protein	GNB1/GNGT1_(complex)	5893	complex	component>
GNGT1	5910	protein	Angiotensin_R/Gq11/g-beta/g-gamma_(complex)	988	complex	component>
GNGT1	5910	protein	Angiotensin_R/G-alpha-S/G-beta/G-gamma_(complex)	987	complex	component>
GNGT1	5910	protein	OR_-_G_Protein_Trimer_Complex_(complex)	10238	complex	component>
GNGT1	5910	protein	EDG1/G-beta/G-gamma/G-alpha-i_(complex)	4163	complex	component>
Caspase-8_dimer_(complex)	2278	complex	PLEC	12202	protein	-a>
Caspase-8_dimer_(complex)	2278	complex	VIM	16608	protein	-a>
Caspase-8_dimer_(complex)	2278	complex	BID	1762	protein	-a>
PTPN2	12872	protein	CSF1/CSF1R_(complex)	3273	complex	-a|
PTPN2	12872	protein	STAT5A_(dimer)_(complex)	14933	complex	-a|
PTPN2	12872	protein	Insulin_Receptor/Insulin_(complex)	7410	complex	-a>
PTPN2	12872	protein	Insulin_Receptor/Insulin_(complex)	7410	complex	-a|
PTPN2	12872	protein	PTPN2-2	12873	protein	-a>
PTPN2	12872	protein	EGFR/EGFR_(complex)	4260	complex	-a|
PTPN2	12872	protein	alpha1/beta1_Integrin/TCPTP_p45_(complex)	670	complex	component>
PTPN2	12872	protein	STAT5B_(dimer)_(complex)	14937	complex	-a|
PTPN2	12872	protein	IFN-gamma/IFN-gammaR/JAK1/JAK1/JAK2/JAK2__/TCPTP_(complex)	6883	complex	component>
CSF1R	3274	protein	CSF1/CSF1R_(complex)	3273	complex	component>
CSF1R	3274	protein	M-CSF/CSF1R_(complex)	8501	complex	component>
VWF	16693	protein	Integrin_alphaIIb_beta3_ECM_ligands_(family)	7477	family	member>
VWF	16693	protein	factor_VIII/von_Willebrand_factor_multimer_(complex)	4867	complex	component>
WASL	16698	protein	ARP2/3/WASP_(complex)	1312	complex	component>
WASL	16698	protein	HGF(dimer)/MET(dimer)/GAB1/N-WASP/NCK1-2_(complex)	6417	complex	component>
WASL	16698	protein	cell_migration_(abstract)	2698	abstract	-a>
WASL	16698	protein	NEPH1/p-Nephrin/Fyn/NCK/N-WASP_(complex)	9501	complex	component>
ACTR2_(family)	411	family	ARP2/3/WASP_(complex)	1312	complex	component>
ARP2/3_(complex)	1309	complex	ARP2/3/WASP_(complex)	1312	complex	component>
ARP2/3_(complex)	1309	complex	lamellipodium_assembly_(abstract)	8165	abstract	-a>
ARP2/3_(complex)	1309	complex	filopodium_assembly_(abstract)	5230	abstract	-a>
Active_AKT_(family)	348	family	Akt/pCot_(complex)	574	complex	-a>
Active_AKT_(family)	348	family	AKT1S1	582	protein	-a>
Active_AKT_(family)	348	family	NR4A1	9931	protein	-a>
Active_AKT_(family)	348	family	USP8	16406	protein	-a>
Active_AKT_(family)	348	family	Phospho-GSK3_(family)	11848	family	-a>
Active_AKT_(family)	348	family	Phospho-CDK_inhibitor_(family)	11819	family	-a>
PIP3/PDK1/active_AKT_(complex)	12076	complex	Akt/pCot_(complex)	574	complex	component>
HDAC2	6304	protein	Sin3/HDAC_(complex)	14310	complex	component>
HDAC2	6304	protein	SIN3/HDAC_complex_(complex)	14311	complex	component>
HDAC2	6304	protein	NFX1/SIN3/HDAC_complex_(complex)	9672	complex	component>
HDAC2	6304	protein	SnoN/SIN3/HDAC_complex/NCoR1_(complex)	14606	complex	component>
HDAC2	6304	protein	SIN3/HDAC_complex/Mad/Max_(complex)	14312	complex	component>
HDAC2	6304	protein	HPV-16_E6/E6AP/NFX1/SIN3/HDAC_complex_(complex)	6735	complex	component>
HDAC2	6304	protein	NuRD/MBD2_Complex_(MeCP1)_(complex)	10150	complex	component>
HDAC2	6304	protein	BHC_complex_(complex)	1758	complex	component>
HDAC2	6304	protein	NuRD/MBD3_Complex_(complex)	10152	complex	component>
HDAC2	6304	protein	PRC2_complex_(complex)	12534	complex	component>
HDAC2	6304	protein	NuRD/MBD2/PRMT5_Complex_(complex)	10151	complex	component>
HDAC2	6304	protein	SKI/SIN3/HDAC_complex/NCoR1_(complex)	14356	complex	component>
HDAC2	6304	protein	HDAC1-HDAC2_(family)	6296	family	member>
HDAC2	6304	protein	HDAC_complex_(complex)	6291	complex	component>
HDAC2	6304	protein	CDKN1A	2654	protein	-t|
HDAC2	6304	protein	HDAC2/5_(family)	6305	family	member>
HDAC2	6304	protein	DKK1	3755	protein	-t|
HDAC2	6304	protein	FDXR	5038	protein	-t|
HDAC2	6304	protein	HDAC/HDAC2/MEF2D/CABIN1_(complex)	6292	complex	component>
HDAC2	6304	protein	SMAD2/SMAD2/SMAD4/SnoN/SIN3/HDAC_complex/NCoR1_(complex)	14486	complex	component>
